date,Consommation_kWh,Température,Humidité,Heure,Jour_semaine,Jour_férié,Type_bâtiment,Surface,Occupants,Consommation_J-1,Consommation_H-1,month,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,conso_H_1,conso_H_2,conso_H_6,conso_J_1,conso_J_7,rolling_mean_6h,rolling_mean_24h
2016-01-28 20:00:00,0.2,2.983333333333333,89.25,20,4,0,Commercial,279,4,0.18,0.24,1,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.24,0.2,0.26,0.18,1.7,0.2299999999999999,0.22458333333333333
2016-01-28 21:00:00,0.25,2.525,90.58333333333333,21,4,0,Résidentiel,299,5,0.25,0.2,1,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.2,0.24,0.17,0.25,1.28,0.2199999999999999,0.22541666666666668
2016-01-28 22:00:00,0.17,2.8666666666666667,88.33333333333333,22,4,0,Commercial,215,4,0.23,0.25,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.25,0.2,0.26,0.23,0.33,0.23333333333333325,0.22541666666666668
2016-01-28 23:00:00,0.25,3.0583333333333336,86.0,23,4,0,Industriel,302,2,0.2,0.17,1,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.17,0.25,0.25,0.2,0.26,0.21833333333333324,0.22291666666666665
2016-01-29 00:00:00,0.2,3.1666666666666665,84.75,0,5,0,Commercial,82,1,0.26,0.25,1,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.25,0.17,0.2,0.26,0.24,0.21833333333333327,0.225
2016-01-29 01:00:00,0.26,3.3166666666666664,83.41666666666667,1,5,0,Commercial,315,5,0.18,0.2,1,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.2,0.25,0.24,0.18,0.22,0.21833333333333324,0.2225
2016-01-29 02:00:00,0.25,3.4916666666666667,82.33333333333333,2,5,0,Résidentiel,307,3,0.25,0.26,1,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.26,0.2,0.2,0.25,0.23,0.22166666666666657,0.22583333333333333
2016-01-29 03:00:00,0.18,4.0249999999999995,80.83333333333333,3,5,0,Résidentiel,221,1,0.25,0.25,1,0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.25,0.26,0.25,0.25,0.24,0.2299999999999999,0.22583333333333333
2016-01-29 04:00:00,0.24,4.325,81.58333333333333,4,5,0,Industriel,88,1,0.2,0.18,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.18,0.25,0.17,0.2,0.22,0.21833333333333324,0.22291666666666665
2016-01-29 05:00:00,0.2,4.416666666666667,81.41666666666667,5,5,0,Résidentiel,269,2,0.25,0.24,1,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.24,0.18,0.25,0.25,0.23,0.2299999999999999,0.22458333333333333
2016-01-29 06:00:00,0.26,4.425,82.0,6,5,0,Commercial,244,2,0.18,0.2,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.2,0.24,0.2,0.18,0.23,0.2216666666666666,0.2225
2016-01-29 07:00:00,0.17,4.7250000000000005,81.58333333333333,7,5,0,Commercial,218,2,0.24,0.26,1,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.26,0.2,0.26,0.24,0.27,0.23166666666666655,0.22583333333333333
2016-01-29 08:00:00,0.25,5.066666666666666,81.0,8,5,0,Commercial,355,5,0.19,0.17,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.17,0.26,0.25,0.19,0.3,0.21666666666666656,0.22291666666666665
2016-01-29 09:00:00,0.19,5.55,81.41666666666667,9,5,0,Industriel,370,4,0.26,0.25,1,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.25,0.17,0.18,0.26,0.62,0.21666666666666656,0.22541666666666668
2016-01-29 10:00:00,0.25,6.2749999999999995,81.16666666666667,10,5,0,Résidentiel,132,1,0.19,0.19,1,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.19,0.25,0.24,0.19,0.26,0.21833333333333324,0.2225
2016-01-29 11:00:00,0.18,7.05,81.25,11,5,0,Résidentiel,254,4,0.25,0.25,1,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.25,0.19,0.2,0.25,0.94,0.2199999999999999,0.225
2016-01-29 12:00:00,0.25,7.6499999999999995,82.16666666666667,12,5,0,Résidentiel,189,4,0.25,0.18,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.18,0.25,0.26,0.25,0.19,0.21666666666666656,0.22208333333333333
2016-01-29 13:00:00,0.18,8.125,81.83333333333333,13,5,0,Résidentiel,282,2,0.2,0.25,1,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.25,0.18,0.17,0.2,0.27,0.21499999999999989,0.22208333333333333
2016-01-29 14:00:00,0.27,8.3,83.83333333333333,14,5,0,Résidentiel,215,4,0.26,0.18,1,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.18,0.25,0.25,0.26,0.17,0.21666666666666656,0.22125000000000003
2016-01-29 15:00:00,0.17,8.383333333333335,84.58333333333333,15,5,0,Résidentiel,83,1,0.17,0.27,1,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.27,0.18,0.19,0.17,0.26,0.2199999999999999,0.22166666666666668
2016-01-29 16:00:00,0.28,8.541666666666666,83.58333333333333,16,5,0,Commercial,234,1,0.26,0.17,1,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.17,0.27,0.25,0.26,0.19,0.21666666666666656,0.22166666666666668
2016-01-29 17:00:00,0.39,8.683333333333332,83.41666666666667,17,5,0,Industriel,251,6,0.25,0.28,1,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.28,0.17,0.18,0.25,0.26,0.22166666666666657,0.2225
2016-01-29 18:00:00,0.51,8.883333333333335,83.16666666666667,18,5,0,Résidentiel,126,3,0.2,0.39,1,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.39,0.28,0.25,0.2,0.17,0.2566666666666666,0.2283333333333333
2016-01-29 19:00:00,0.53,9.0,82.0,19,5,0,Résidentiel,173,5,0.24,0.51,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.51,0.39,0.18,0.24,0.23,0.2999999999999999,0.24125000000000005
2016-01-29 20:00:00,0.46,9.041666666666666,82.41666666666667,20,5,0,Industriel,127,4,0.2,0.53,1,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.53,0.51,0.27,0.2,0.22,0.3583333333333332,0.25333333333333335
2016-01-29 21:00:00,0.48,9.1,83.0,21,5,0,Résidentiel,319,5,0.25,0.46,1,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.46,0.53,0.17,0.25,0.2,0.3899999999999999,0.26416666666666666
2016-01-29 22:00:00,0.42,9.058333333333332,83.0,22,5,0,Résidentiel,292,5,0.17,0.48,1,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.48,0.46,0.28,0.17,0.23,0.4416666666666666,0.27375
2016-01-29 23:00:00,0.35,9.041666666666666,82.58333333333333,23,5,0,Résidentiel,218,5,0.25,0.42,1,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.42,0.48,0.39,0.25,0.19,0.46499999999999986,0.2841666666666667
2016-01-30 00:00:00,0.26,9.1,82.0,0,6,0,Résidentiel,284,6,0.2,0.35,1,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.35,0.42,0.51,0.2,0.26,0.45833333333333326,0.28833333333333333
2016-01-30 01:00:00,0.2,8.975,83.66666666666667,1,6,0,Résidentiel,152,5,0.26,0.26,1,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.26,0.35,0.53,0.26,0.19,0.4166666666666666,0.29083333333333333
2016-01-30 02:00:00,0.27,8.883333333333335,84.75,2,6,1,Industriel,83,6,0.25,0.2,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.2,0.26,0.46,0.25,0.21,0.3616666666666666,0.28833333333333333
2016-01-30 03:00:00,0.22,9.041666666666666,82.58333333333333,3,6,0,Résidentiel,155,1,0.18,0.27,1,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.27,0.2,0.48,0.18,0.23,0.3299999999999999,0.2891666666666667
2016-01-30 04:00:00,0.21,8.933333333333332,84.5,4,6,0,Résidentiel,156,4,0.24,0.22,1,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.22,0.27,0.42,0.24,0.18,0.28666666666666657,0.29083333333333333
2016-01-30 05:00:00,0.25,8.616666666666665,90.5,5,6,0,Résidentiel,383,6,0.2,0.21,1,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.21,0.22,0.35,0.2,0.26,0.25166666666666654,0.28958333333333336
2016-01-30 06:00:00,0.25,8.416666666666666,94.0,6,6,0,Résidentiel,335,3,0.26,0.25,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.25,0.21,0.26,0.26,0.18,0.2349999999999999,0.2916666666666667
2016-01-30 07:00:00,0.19,8.383333333333335,92.75,7,6,1,Commercial,181,5,0.17,0.25,1,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.25,0.25,0.2,0.17,0.24,0.23333333333333325,0.29125
2016-01-30 08:00:00,0.28,8.541666666666666,90.16666666666667,8,6,0,Commercial,185,3,0.25,0.19,1,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.19,0.25,0.27,0.25,0.69,0.23166666666666658,0.29208333333333336
2016-01-30 09:00:00,0.26,8.558333333333332,90.25,9,6,0,Commercial,118,1,0.19,0.28,1,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.28,0.19,0.22,0.19,0.92,0.23333333333333325,0.29333333333333333
2016-01-30 10:00:00,0.34,8.5,92.0,10,6,0,Résidentiel,393,1,0.25,0.26,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.26,0.28,0.21,0.25,0.79,0.2399999999999999,0.29625
2016-01-30 11:00:00,0.46,8.541666666666666,92.0,11,6,0,Industriel,354,2,0.18,0.34,1,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.34,0.26,0.25,0.18,0.79,0.2616666666666666,0.3
2016-01-30 12:00:00,0.58,7.8500000000000005,90.33333333333333,12,6,0,Commercial,167,5,0.25,0.46,1,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.46,0.34,0.25,0.25,0.94,0.2966666666666666,0.3116666666666667
2016-01-30 13:00:00,1.97,6.633333333333333,88.83333333333333,13,6,0,Commercial,290,2,0.18,0.58,1,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.58,0.46,0.19,0.18,0.87,0.35166666666666657,0.3254166666666667
2016-01-30 14:00:00,1.58,6.441666666666666,92.08333333333333,14,6,0,Résidentiel,156,3,0.27,1.97,1,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1.97,0.58,0.28,0.27,1.03,0.6483333333333333,0.39999999999999997
2016-01-30 15:00:00,1.07,6.416666666666667,89.58333333333333,15,6,0,Résidentiel,156,4,0.17,1.58,1,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1.58,1.97,0.26,0.17,0.61,0.8649999999999999,0.45458333333333334
2016-01-30 16:00:00,1.45,6.175,81.16666666666667,16,6,0,Résidentiel,107,2,0.28,1.07,1,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1.07,1.58,0.34,0.28,0.42,1.0,0.4920833333333334
2016-01-30 17:00:00,3.42,5.75,80.0,17,6,0,Commercial,324,1,0.39,1.45,1,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1.45,1.07,0.46,0.39,1.47,1.1849999999999998,0.5408333333333334
2016-01-30 18:00:00,1.2,5.0249999999999995,81.25,18,6,0,Résidentiel,145,5,0.51,3.42,1,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,3.42,1.45,0.58,0.51,0.55,1.6783333333333335,0.6670833333333334
2016-01-30 19:00:00,2.49,3.75,85.91666666666667,19,6,0,Résidentiel,345,3,0.53,1.2,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1.2,3.42,1.97,0.53,0.5,1.7816666666666665,0.6958333333333333
2016-01-30 20:00:00,0.59,2.783333333333333,88.75,20,6,0,Commercial,284,6,0.46,2.49,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,2.49,1.2,1.58,0.46,0.63,1.8683333333333334,0.7775
2016-01-30 21:00:00,0.58,3.025,85.75,21,6,0,Commercial,137,1,0.48,0.59,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.59,2.49,1.07,0.48,0.58,1.7033333333333334,0.7829166666666666
2016-01-30 22:00:00,0.39,3.533333333333333,85.66666666666667,22,6,0,Industriel,280,6,0.42,0.58,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.58,0.59,1.45,0.42,0.44,1.6216666666666668,0.7870833333333334
2016-01-30 23:00:00,0.28,4.208333333333333,87.58333333333333,23,6,0,Résidentiel,304,4,0.35,0.39,1,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.39,0.58,3.42,0.35,0.42,1.445,0.7858333333333333
2016-01-31 00:00:00,0.28,4.416666666666667,86.58333333333333,0,7,0,Commercial,221,5,0.26,0.28,1,1,0.0,1.0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.28,0.39,1.2,0.26,0.21,0.9216666666666667,0.7829166666666666
2016-01-31 01:00:00,0.21,4.008333333333333,88.08333333333333,1,7,0,Résidentiel,163,4,0.2,0.28,1,1,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.28,0.28,2.49,0.2,0.26,0.7683333333333334,0.78375
2016-01-31 02:00:00,0.27,3.766666666666666,91.0,2,7,0,Résidentiel,222,4,0.27,0.21,1,1,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.21,0.28,0.59,0.27,0.19,0.38833333333333336,0.7841666666666667
2016-01-31 03:00:00,0.28,4.166666666666667,90.58333333333333,3,7,0,Résidentiel,112,5,0.22,0.27,1,1,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.27,0.21,0.58,0.22,0.27,0.335,0.7841666666666667
2016-01-31 04:00:00,0.22,4.4,90.41666666666667,4,7,0,Résidentiel,231,5,0.21,0.28,1,1,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.28,0.27,0.39,0.21,0.19,0.285,0.7866666666666666
2016-01-31 05:00:00,0.28,4.2749999999999995,92.25,5,7,0,Résidentiel,237,6,0.25,0.22,1,1,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.22,0.28,0.28,0.25,0.24,0.25666666666666665,0.7870833333333332
2016-01-31 06:00:00,0.26,4.183333333333333,94.41666666666667,6,7,0,Commercial,220,4,0.25,0.28,1,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.28,0.22,0.28,0.25,0.21,0.25666666666666665,0.7883333333333332
2016-01-31 07:00:00,0.21,4.508333333333333,94.58333333333333,7,7,0,Résidentiel,330,3,0.19,0.26,1,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.26,0.28,0.21,0.19,0.43,0.25333333333333335,0.78875
2016-01-31 08:00:00,0.93,4.883333333333334,93.16666666666667,8,7,0,Commercial,382,6,0.28,0.21,1,1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.21,0.26,0.27,0.28,3.65,0.25333333333333335,0.7895833333333333
2016-01-31 09:00:00,1.8,5.208333333333333,92.41666666666667,9,7,0,Résidentiel,191,5,0.26,0.93,1,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.93,0.21,0.28,0.26,2.13,0.3633333333333333,0.8166666666666665
2016-01-31 10:00:00,1.69,5.708333333333333,93.0,10,7,0,Résidentiel,223,1,0.34,1.8,1,1,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,1.8,0.93,0.22,0.34,1.92,0.6166666666666667,0.8808333333333334
2016-01-31 11:00:00,0.6,6.25,92.58333333333333,11,7,0,Résidentiel,288,6,0.46,1.69,1,1,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,1.69,1.8,0.28,0.46,1.77,0.8616666666666667,0.9370833333333334
2016-01-31 12:00:00,2.36,6.766666666666667,93.25,12,7,1,Résidentiel,303,2,0.58,0.6,1,1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.6,1.69,0.26,0.58,1.24,0.9149999999999999,0.9429166666666666
2016-01-31 13:00:00,1.21,7.166666666666667,95.0,13,7,0,Résidentiel,122,3,1.97,2.36,1,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,2.36,0.6,0.21,1.97,2.41,1.265,1.0170833333333333
2016-01-31 14:00:00,0.59,7.483333333333333,95.83333333333333,14,7,0,Résidentiel,343,6,1.58,1.21,1,1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,1.21,2.36,0.93,1.58,1.08,1.4316666666666666,0.9854166666666666
2016-01-31 15:00:00,0.69,7.808333333333333,97.0,15,7,0,Résidentiel,323,5,1.07,0.59,1,1,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.59,1.21,1.8,1.07,0.51,1.375,0.9441666666666667
2016-01-31 16:00:00,1.08,8.516666666666666,97.0,16,7,0,Résidentiel,82,5,1.45,0.69,1,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.69,0.59,1.69,1.45,0.39,1.19,0.9283333333333333
2016-01-31 17:00:00,0.91,9.725,95.75,17,7,0,Résidentiel,204,3,3.42,1.08,1,1,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,1.08,0.69,0.6,3.42,0.47,1.0883333333333332,0.9129166666666665
2016-01-31 18:00:00,1.89,11.016666666666666,92.75,18,7,0,Industriel,347,2,1.2,0.91,1,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.91,1.08,2.36,1.2,0.4,1.14,0.8083333333333332
2016-01-31 19:00:00,0.71,11.683333333333332,91.41666666666667,19,7,0,Résidentiel,163,6,2.49,1.89,1,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,1.89,0.91,1.21,2.49,0.98,1.0616666666666665,0.8370833333333333
2016-01-31 20:00:00,0.92,11.674999999999999,93.25,20,7,0,Commercial,95,6,0.59,0.71,1,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.71,1.89,0.59,0.59,0.91,0.9783333333333332,0.7629166666666666
2016-01-31 21:00:00,0.6,11.583333333333334,94.16666666666667,21,7,0,Commercial,138,4,0.58,0.92,1,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.92,0.71,0.69,0.58,0.49,1.0333333333333334,0.7766666666666667
2016-01-31 22:00:00,0.42,11.533333333333333,94.25,22,7,0,Industriel,256,1,0.39,0.6,1,1,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.6,0.92,1.08,0.39,1.06,1.0183333333333333,0.7775
2016-01-31 23:00:00,0.23,11.383333333333333,95.16666666666667,23,7,0,Commercial,142,5,0.28,0.42,1,1,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.42,0.6,0.91,0.28,0.23,0.9083333333333332,0.77875
2016-02-01 00:00:00,0.27,11.5,92.75,0,1,0,Résidentiel,128,6,0.28,0.23,2,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.23,0.42,1.89,0.28,0.29,0.795,0.7766666666666667
2016-02-01 01:00:00,0.28,11.375,91.41666666666667,1,1,0,Commercial,386,6,0.21,0.27,2,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.27,0.23,0.71,0.21,0.29,0.525,0.7762500000000001
2016-02-01 02:00:00,0.23,11.199999999999998,91.58333333333333,2,1,0,Commercial,325,6,0.27,0.28,2,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.28,0.27,0.92,0.27,0.25,0.45333333333333337,0.7791666666666667
2016-02-01 03:00:00,0.29,10.991666666666665,92.66666666666667,3,1,0,Résidentiel,368,2,0.28,0.23,2,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.23,0.28,0.6,0.28,0.29,0.3383333333333334,0.7775
2016-02-01 04:00:00,0.27,10.866666666666667,92.91666666666667,4,1,0,Résidentiel,365,1,0.22,0.29,2,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.29,0.23,0.42,0.22,0.23,0.2866666666666667,0.7779166666666666
2016-02-01 05:00:00,0.28,10.891666666666666,91.66666666666667,5,1,0,Résidentiel,94,6,0.28,0.27,2,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.27,0.29,0.23,0.28,0.3,0.2616666666666667,0.7800000000000001
2016-02-01 06:00:00,0.22,10.475,94.0,6,1,0,Commercial,334,3,0.26,0.28,2,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.28,0.27,0.27,0.26,0.27,0.27,0.7799999999999999
2016-02-01 07:00:00,0.98,10.424999999999999,91.91666666666667,7,1,0,Commercial,171,5,0.21,0.22,2,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.22,0.28,0.28,0.21,0.25,0.2616666666666667,0.7783333333333333
2016-02-01 08:00:00,0.56,10.766666666666666,85.66666666666667,8,1,0,Résidentiel,358,4,0.93,0.98,2,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.98,0.22,0.23,0.93,0.29,0.37833333333333335,0.8104166666666667
2016-02-01 09:00:00,0.69,11.041666666666666,79.33333333333333,9,1,0,Résidentiel,285,3,1.8,0.56,2,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.56,0.98,0.29,1.8,0.23,0.43333333333333335,0.795
2016-02-01 10:00:00,0.45,11.141666666666666,76.58333333333333,10,1,0,Résidentiel,173,5,1.69,0.69,2,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.69,0.56,0.27,1.69,0.3,0.5,0.7487499999999999
2016-02-01 11:00:00,2.13,11.241666666666667,76.41666666666667,11,1,1,Résidentiel,304,2,0.6,0.45,2,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.45,0.69,0.28,0.6,0.23,0.5299999999999999,0.6970833333333334
2016-02-01 12:00:00,1.72,11.300000000000002,76.58333333333333,12,1,1,Industriel,380,1,2.36,2.13,2,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,2.13,0.45,0.22,2.36,0.29,0.8383333333333333,0.7608333333333334
2016-02-01 13:00:00,1.99,11.341666666666667,76.41666666666667,13,1,0,Résidentiel,397,1,1.21,1.72,2,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.72,2.13,0.98,1.21,0.3,1.0883333333333334,0.7341666666666667
2016-02-01 14:00:00,1.66,11.483333333333334,77.41666666666667,14,1,0,Résidentiel,278,5,0.59,1.99,2,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.99,1.72,0.56,0.59,0.23,1.2566666666666666,0.7666666666666666
2016-02-01 15:00:00,2.38,11.391666666666666,80.5,15,1,0,Résidentiel,350,3,0.69,1.66,2,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.66,1.99,0.69,0.69,0.29,1.4400000000000002,0.8112499999999999
